,series_id,date_index,actuals
18147,N1702,01/06/1992,1878
18148,N1703,01/06/1992,2390
18149,N1704,01/06/1992,1560
18150,N1705,01/06/1992,5486
18151,N1706,01/06/1992,2900
18152,N1707,01/06/1992,1850
18153,N1708,01/06/1992,1340
18154,N1709,01/06/1992,4160
18155,N1710,01/06/1992,2400
18156,N1711,01/06/1992,2980
18157,N1712,01/06/1992,4380
18158,N1713,01/06/1992,4900
18159,N1714,01/06/1992,2180
18160,N1715,01/06/1992,2630
18161,N1716,01/06/1992,5040
18162,N1717,01/06/1992,3680
18163,N1718,01/06/1992,2570
18164,N1719,01/06/1992,4460
18165,N1720,01/06/1992,3800
18166,N1721,01/06/1992,4900
18167,N1722,01/06/1992,5250
18168,N1723,01/06/1992,3140
18169,N1724,01/06/1992,2560
18170,N1725,01/06/1992,3060
18171,N1726,01/06/1992,2120
18172,N1727,01/06/1992,2660
18173,N1728,01/06/1992,3120
18174,N1729,01/06/1992,1505
18175,N1730,01/06/1992,3970
18176,N1731,01/06/1992,1920
18177,N1732,01/06/1992,3780
18178,N1733,01/06/1992,1780
18179,N1734,01/06/1992,1210
18180,N1735,01/06/1992,1590
18181,N1736,01/06/1992,3000
18182,N1737,01/06/1992,1570
18183,N1738,01/06/1992,1940
18184,N1739,01/06/1992,985
18185,N1740,01/06/1992,1902
18186,N1741,01/06/1992,1660
18187,N1742,01/06/1992,2550
18188,N1743,01/06/1992,1540
18189,N1744,01/06/1992,930
18190,N1745,01/06/1992,4390
18191,N1746,01/06/1992,4200
18192,N1747,01/06/1992,3640
18193,N1748,01/06/1992,1560
18194,N1749,01/06/1992,3170
18195,N1750,01/06/1992,2160
18196,N1751,01/06/1992,2700
18197,N1752,01/06/1992,3040
18198,N1753,01/06/1992,3700
18199,N1754,01/06/1992,2720
18200,N1755,01/06/1992,2600
18201,N1756,01/06/1992,2600
18202,N1757,01/06/1992,2300
18203,N1758,01/06/1992,3280
18204,N1759,01/06/1992,3680
18205,N1760,01/06/1992,4880
18206,N1761,01/06/1992,2360
18207,N1762,01/06/1992,2660
18208,N1763,01/06/1992,2160
18209,N1764,01/06/1992,1860
18210,N1765,01/06/1992,1780
18211,N1766,01/06/1992,3020
18212,N1767,01/06/1992,915
18213,N1768,01/06/1992,2550
18214,N1769,01/06/1992,3980
18215,N1770,01/06/1992,2820
18216,N1771,01/06/1992,5580
18217,N1772,01/06/1992,6440
18218,N1773,01/06/1992,4520
18219,N1774,01/06/1992,3480
18220,N1775,01/06/1992,4140
18221,N1776,01/06/1992,4415
18222,N1777,01/06/1992,3640
18223,N1778,01/06/1992,3490
18224,N1779,01/06/1992,1550
18225,N1780,01/06/1992,965
18226,N1781,01/06/1992,3300
18227,N1782,01/06/1992,3150
18228,N1783,01/06/1992,2340
18229,N1784,01/06/1992,1440
18230,N1785,01/06/1992,1052
18231,N1786,01/06/1992,828
18232,N1787,01/06/1992,3280
18233,N1788,01/06/1992,3140
18234,N1789,01/06/1992,840
18235,N1790,01/06/1992,5275
18236,N1791,01/06/1992,6070
18237,N1792,01/06/1992,3680
18238,N1793,01/06/1992,3900
18239,N1794,01/06/1992,2890
18240,N1795,01/06/1992,4000
18241,N1796,01/06/1992,2612
18242,N1797,01/06/1992,2900
18243,N1798,01/06/1992,3010
18244,N1799,01/06/1992,3278
18245,N1800,01/06/1992,2941
18246,N1801,01/06/1992,5050
18247,N1802,01/06/1992,3560
18248,N1803,01/06/1992,2540
18249,N1804,01/06/1992,4560
18250,N1805,01/06/1992,4260
18251,N1806,01/06/1992,1940
18252,N1807,01/06/1992,1840
18253,N1808,01/06/1992,2210
18254,N1809,01/06/1992,2740
18255,N1810,01/06/1992,3090
18256,N1811,01/06/1992,3080
18257,N1812,01/06/1992,1800
18258,N1813,01/06/1992,4220
18259,N1814,01/06/1992,3060
18260,N1815,01/06/1992,4760
18261,N1816,01/06/1992,2760
18262,N1817,01/06/1992,2920
18263,N1818,01/06/1992,3670
18264,N1819,01/06/1992,6580
18265,N1820,01/06/1992,5830
18266,N1821,01/06/1992,6160
18267,N1822,01/06/1992,1675
18268,N1823,01/06/1992,4120
18269,N1824,01/06/1992,8660
18270,N1825,01/06/1992,3780
18271,N1826,01/06/1992,4920
18272,N1827,01/06/1992,4470
18273,N1828,01/06/1992,4220
18274,N1829,01/06/1992,2820
18275,N1830,01/06/1992,2960
18276,N1831,01/06/1992,1870
18277,N1832,01/06/1992,6600
18278,N1833,01/06/1992,3040
18279,N1834,01/06/1992,3525
18280,N1835,01/06/1992,2650
18281,N1836,01/06/1992,2564
18282,N1837,01/06/1992,3106
18283,N1838,01/06/1992,3860
18284,N1839,01/06/1992,1705
18285,N1840,01/06/1992,3440
18286,N1841,01/06/1992,5140
18287,N1842,01/06/1992,6300
18288,N1843,01/06/1992,1770
18289,N1844,01/06/1992,6200
18290,N1845,01/06/1992,6320
18291,N1846,01/06/1992,2775
18292,N1847,01/06/1992,4380
18293,N1848,01/06/1992,2840
18294,N1849,01/06/1992,7220
18295,N1850,01/06/1992,5240
18296,N1851,01/06/1992,6200
18297,N1852,01/06/1992,6200
18298,N1853,01/06/1992,4680
18299,N1854,01/06/1992,5000
18300,N1855,01/06/1992,6460
18301,N1856,01/06/1992,4660
18302,N1857,01/06/1992,2330
18303,N1858,01/06/1992,6520
18304,N1859,01/06/1992,7380
18305,N1860,01/06/1992,3420
18306,N1861,01/06/1992,4380
18307,N1862,01/06/1992,4200
18308,N1863,01/06/1992,4610
18309,N1864,01/06/1992,7280
18310,N1865,01/06/1992,5240
18311,N1866,01/06/1992,4450
18312,N1867,01/06/1992,4060
18313,N1868,01/06/1992,5500
18314,N1869,01/06/1992,7840
18315,N1870,01/06/1992,5000
18316,N1871,01/06/1992,8000
18317,N1872,01/06/1992,5360
18318,N1873,01/06/1992,4240
18319,N1874,01/06/1992,8180
18320,N1875,01/06/1992,2950
18321,N1679,01/07/1992,3380
18322,N1680,01/07/1992,2280
18323,N1681,01/07/1992,2880
18324,N1682,01/07/1992,6060
18325,N1683,01/07/1992,4940
18326,N1684,01/07/1992,4340
18327,N1685,01/07/1992,2220
18328,N1686,01/07/1992,3380
18329,N1687,01/07/1992,4520
18330,N1688,01/07/1992,5580
18331,N1689,01/07/1992,2120
18332,N1690,01/07/1992,760
18333,N1691,01/07/1992,2920
18334,N1692,01/07/1992,1360
18335,N1693,01/07/1992,760
18336,N1694,01/07/1992,2830
18337,N1695,01/07/1992,1700
18338,N1696,01/07/1992,3750
18339,N1697,01/07/1992,1840
18340,N1698,01/07/1992,1020
18341,N1699,01/07/1992,1400
18342,N1700,01/07/1992,1360
18343,N1701,01/07/1992,1870
18344,N1702,01/07/1992,1342
18345,N1703,01/07/1992,2060
18346,N1704,01/07/1992,1040
18347,N1705,01/07/1992,2276
18348,N1706,01/07/1992,2500
18349,N1707,01/07/1992,3000
18350,N1708,01/07/1992,1620
18351,N1709,01/07/1992,2420
18352,N1710,01/07/1992,1320
18353,N1711,01/07/1992,3000
18354,N1712,01/07/1992,4120
18355,N1713,01/07/1992,4920
18356,N1714,01/07/1992,1960
18357,N1715,01/07/1992,1305
18358,N1716,01/07/1992,4520
18359,N1717,01/07/1992,3980
18360,N1718,01/07/1992,2560
18361,N1719,01/07/1992,4500
18362,N1720,01/07/1992,4140
18363,N1721,01/07/1992,4680
18364,N1722,01/07/1992,5300
18365,N1723,01/07/1992,3120
18366,N1724,01/07/1992,2560
18367,N1725,01/07/1992,3540
18368,N1726,01/07/1992,2400
18369,N1727,01/07/1992,3140
18370,N1728,01/07/1992,3500
18371,N1729,01/07/1992,1180
18372,N1730,01/07/1992,3760
18373,N1731,01/07/1992,1440
18374,N1732,01/07/1992,4710
18375,N1733,01/07/1992,2420
18376,N1734,01/07/1992,1840
18377,N1735,01/07/1992,1505
18378,N1736,01/07/1992,2930
18379,N1737,01/07/1992,1415
18380,N1738,01/07/1992,1180
18381,N1739,01/07/1992,790
18382,N1740,01/07/1992,2636
18383,N1741,01/07/1992,3560
18384,N1742,01/07/1992,2950
18385,N1743,01/07/1992,2540
18386,N1744,01/07/1992,1460
18387,N1745,01/07/1992,5900
18388,N1746,01/07/1992,2040
18389,N1747,01/07/1992,3220
18390,N1748,01/07/1992,1730
18391,N1749,01/07/1992,2500
18392,N1750,01/07/1992,1400
18393,N1751,01/07/1992,2480
18394,N1752,01/07/1992,3300
18395,N1753,01/07/1992,3440
18396,N1754,01/07/1992,2920
18397,N1755,01/07/1992,3140
18398,N1756,01/07/1992,2800
18399,N1757,01/07/1992,3320
18400,N1758,01/07/1992,3860
18401,N1759,01/07/1992,3360
18402,N1760,01/07/1992,5120
18403,N1761,01/07/1992,2300
18404,N1762,01/07/1992,2480
18405,N1763,01/07/1992,2090
18406,N1764,01/07/1992,2020
18407,N1765,01/07/1992,2020
18408,N1766,01/07/1992,2300
18409,N1767,01/07/1992,1040
18410,N1768,01/07/1992,2790
18411,N1769,01/07/1992,4080
18412,N1770,01/07/1992,3180
18413,N1771,01/07/1992,5620
18414,N1772,01/07/1992,6280
18415,N1773,01/07/1992,4720
18416,N1774,01/07/1992,3430
18417,N1775,01/07/1992,4490
18418,N1776,01/07/1992,4605
18419,N1777,01/07/1992,4090
18420,N1778,01/07/1992,3500
18421,N1779,01/07/1992,1930
18422,N1780,01/07/1992,1390
18423,N1781,01/07/1992,1410
18424,N1782,01/07/1992,3280
18425,N1783,01/07/1992,2740
18426,N1784,01/07/1992,2390
18427,N1785,01/07/1992,928
18428,N1786,01/07/1992,1000
18429,N1787,01/07/1992,3040
18430,N1788,01/07/1992,3780
18431,N1789,01/07/1992,1085
18432,N1790,01/07/1992,4835
18433,N1791,01/07/1992,4878
18434,N1792,01/07/1992,2530
18435,N1793,01/07/1992,3860
18436,N1794,01/07/1992,2630
18437,N1795,01/07/1992,4340
18438,N1796,01/07/1992,3386
18439,N1797,01/07/1992,2936
18440,N1798,01/07/1992,2850
18441,N1799,01/07/1992,3498
18442,N1800,01/07/1992,2869
18443,N1801,01/07/1992,4288
18444,N1802,01/07/1992,2655
18445,N1803,01/07/1992,3400
18446,N1804,01/07/1992,3570
18447,N1805,01/07/1992,4370
18448,N1806,01/07/1992,3025
18449,N1807,01/07/1992,1980
18450,N1808,01/07/1992,2210
18451,N1809,01/07/1992,3080
18452,N1810,01/07/1992,3160
18453,N1811,01/07/1992,3160
18454,N1812,01/07/1992,2330
18455,N1813,01/07/1992,4340
18456,N1814,01/07/1992,3060
18457,N1815,01/07/1992,4720
18458,N1816,01/07/1992,2590
18459,N1817,01/07/1992,4200
18460,N1818,01/07/1992,3510
18461,N1819,01/07/1992,6600
18462,N1820,01/07/1992,5740
18463,N1821,01/07/1992,6520
18464,N1822,01/07/1992,2055
18465,N1823,01/07/1992,3240
18466,N1824,01/07/1992,8740
18467,N1825,01/07/1992,3800
18468,N1826,01/07/1992,4860
18469,N1827,01/07/1992,3880
18470,N1828,01/07/1992,5360
18471,N1829,01/07/1992,2060
18472,N1830,01/07/1992,3300
18473,N1831,01/07/1992,2345
18474,N1832,01/07/1992,7400
18475,N1833,01/07/1992,3410
18476,N1834,01/07/1992,3770
18477,N1835,01/07/1992,2760
18478,N1836,01/07/1992,2588
18479,N1837,01/07/1992,3098
18480,N1838,01/07/1992,4520
18481,N1839,01/07/1992,2815
18482,N1840,01/07/1992,3620
18483,N1841,01/07/1992,2720
18484,N1842,01/07/1992,6300
18485,N1843,01/07/1992,1520
18486,N1844,01/07/1992,6680
18487,N1845,01/07/1992,6400
18488,N1846,01/07/1992,2785
18489,N1847,01/07/1992,4680
18490,N1848,01/07/1992,2710
18491,N1849,01/07/1992,7240
18492,N1850,01/07/1992,4960
18493,N1851,01/07/1992,4500
18494,N1852,01/07/1992,5250
18495,N1853,01/07/1992,4220
18496,N1854,01/07/1992,4780
18497,N1855,01/07/1992,6440
18498,N1856,01/07/1992,4260
18499,N1857,01/07/1992,2850
18500,N1858,01/07/1992,6720
18501,N1859,01/07/1992,7040
18502,N1860,01/07/1992,3660
18503,N1861,01/07/1992,4440
18504,N1862,01/07/1992,3930
18505,N1863,01/07/1992,4480
18506,N1864,01/07/1992,7580
18507,N1865,01/07/1992,5260
18508,N1866,01/07/1992,3930
18509,N1867,01/07/1992,4380
18510,N1868,01/07/1992,6240
18511,N1869,01/07/1992,7520
18512,N1870,01/07/1992,5520
18513,N1871,01/07/1992,7560
18514,N1872,01/07/1992,5290
18515,N1873,01/07/1992,4160
18516,N1874,01/07/1992,8160
18517,N1875,01/07/1992,2850
18518,N1679,01/08/1992,3380
18519,N1680,01/08/1992,2440
18520,N1681,01/08/1992,2540
18521,N1682,01/08/1992,5320
18522,N1683,01/08/1992,4390
18523,N1684,01/08/1992,4560
18524,N1685,01/08/1992,2280
18525,N1686,01/08/1992,3840
18526,N1687,01/08/1992,4720
18527,N1688,01/08/1992,5660
18528,N1689,01/08/1992,2520
18529,N1690,01/08/1992,900
18530,N1691,01/08/1992,3200
18531,N1692,01/08/1992,2140
18532,N1693,01/08/1992,1660
18533,N1694,01/08/1992,3060
18534,N1695,01/08/1992,1500
18535,N1696,01/08/1992,4600
18536,N1697,01/08/1992,1500
18537,N1698,01/08/1992,1270
18538,N1699,01/08/1992,1840
18539,N1700,01/08/1992,1230
18540,N1701,01/08/1992,1534
18541,N1702,01/08/1992,1605
18542,N1703,01/08/1992,1862
18543,N1704,01/08/1992,1220
18544,N1705,01/08/1992,3814
18545,N1706,01/08/1992,3000
18546,N1707,01/08/1992,2100
18547,N1708,01/08/1992,1220
18548,N1709,01/08/1992,2190
18549,N1710,01/08/1992,1300
18550,N1711,01/08/1992,2870
18551,N1712,01/08/1992,3780
18552,N1713,01/08/1992,4600
18553,N1714,01/08/1992,1400
18554,N1715,01/08/1992,1635
18555,N1716,01/08/1992,5120
18556,N1717,01/08/1992,3240
18557,N1718,01/08/1992,2180
18558,N1719,01/08/1992,3740
18559,N1720,01/08/1992,4020
18560,N1721,01/08/1992,4480
18561,N1722,01/08/1992,4900
18562,N1723,01/08/1992,3240
18563,N1724,01/08/1992,3060
18564,N1725,01/08/1992,3560
18565,N1726,01/08/1992,2520
18566,N1727,01/08/1992,2280
18567,N1728,01/08/1992,3360
18568,N1729,01/08/1992,1200
18569,N1730,01/08/1992,3630
18570,N1731,01/08/1992,1940
18571,N1732,01/08/1992,4550
18572,N1733,01/08/1992,1700
18573,N1734,01/08/1992,2030
18574,N1735,01/08/1992,1345
18575,N1736,01/08/1992,3750
18576,N1737,01/08/1992,1605
18577,N1738,01/08/1992,1440
18578,N1739,01/08/1992,780
18579,N1740,01/08/1992,2682
18580,N1741,01/08/1992,2650
18581,N1742,01/08/1992,3010
18582,N1743,01/08/1992,2080
18583,N1744,01/08/1992,1520
18584,N1745,01/08/1992,3310
18585,N1746,01/08/1992,2760
18586,N1747,01/08/1992,3980
18587,N1748,01/08/1992,1780
18588,N1749,01/08/1992,2580
18589,N1750,01/08/1992,1720
18590,N1751,01/08/1992,2340
18591,N1752,01/08/1992,3200
18592,N1753,01/08/1992,3740
18593,N1754,01/08/1992,2600
18594,N1755,01/08/1992,3220
18595,N1756,01/08/1992,2700
18596,N1757,01/08/1992,2640
18597,N1758,01/08/1992,4020
18598,N1759,01/08/1992,3740
18599,N1760,01/08/1992,4560
18600,N1761,01/08/1992,2360
18601,N1762,01/08/1992,2760
18602,N1763,01/08/1992,2130
18603,N1764,01/08/1992,1900
18604,N1765,01/08/1992,2140
18605,N1766,01/08/1992,2700
18606,N1767,01/08/1992,995
18607,N1768,01/08/1992,2770
18608,N1769,01/08/1992,4080
18609,N1770,01/08/1992,3180
18610,N1771,01/08/1992,5900
18611,N1772,01/08/1992,6520
18612,N1773,01/08/1992,4640
18613,N1774,01/08/1992,3410
18614,N1775,01/08/1992,3990
18615,N1776,01/08/1992,4305
18616,N1777,01/08/1992,3910
18617,N1778,01/08/1992,3550
18618,N1779,01/08/1992,1900
18619,N1780,01/08/1992,1165
18620,N1781,01/08/1992,2540
18621,N1782,01/08/1992,2800
18622,N1783,01/08/1992,2705
18623,N1784,01/08/1992,2620
18624,N1785,01/08/1992,760
18625,N1786,01/08/1992,820
18626,N1787,01/08/1992,3060
18627,N1788,01/08/1992,4360
18628,N1789,01/08/1992,970
18629,N1790,01/08/1992,5300
18630,N1791,01/08/1992,5728
18631,N1792,01/08/1992,3480
18632,N1793,01/08/1992,2780
18633,N1794,01/08/1992,2430
18634,N1795,01/08/1992,4610
18635,N1796,01/08/1992,3012
18636,N1797,01/08/1992,2414
18637,N1798,01/08/1992,2530
18638,N1799,01/08/1992,2964
18639,N1800,01/08/1992,3578
18640,N1801,01/08/1992,4670
18641,N1802,01/08/1992,2695
18642,N1803,01/08/1992,2800
18643,N1804,01/08/1992,3410
18644,N1805,01/08/1992,4590
18645,N1806,01/08/1992,1710
18646,N1807,01/08/1992,2110
18647,N1808,01/08/1992,2190
18648,N1809,01/08/1992,3090
18649,N1810,01/08/1992,3010
18650,N1811,01/08/1992,3290
18651,N1812,01/08/1992,1920
18652,N1813,01/08/1992,4080
18653,N1814,01/08/1992,2440
18654,N1815,01/08/1992,4660
18655,N1816,01/08/1992,2950
18656,N1817,01/08/1992,3300
18657,N1818,01/08/1992,3430
18658,N1819,01/08/1992,6240
18659,N1820,01/08/1992,4520
18660,N1821,01/08/1992,5960
18661,N1822,01/08/1992,1720
18662,N1823,01/08/1992,3160
18663,N1824,01/08/1992,8880
18664,N1825,01/08/1992,3560
18665,N1826,01/08/1992,4960
18666,N1827,01/08/1992,4010
18667,N1828,01/08/1992,4660
18668,N1829,01/08/1992,2970
18669,N1830,01/08/1992,4140
18670,N1831,01/08/1992,1400
18671,N1832,01/08/1992,8200
18672,N1833,01/08/1992,2930
18673,N1834,01/08/1992,3660
18674,N1835,01/08/1992,2375
18675,N1836,01/08/1992,2314
18676,N1837,01/08/1992,3242
18677,N1838,01/08/1992,4820
18678,N1839,01/08/1992,2960
18679,N1840,01/08/1992,3690
18680,N1841,01/08/1992,3120
18681,N1842,01/08/1992,6400
18682,N1843,01/08/1992,1850
18683,N1844,01/08/1992,4000
18684,N1845,01/08/1992,6540
18685,N1846,01/08/1992,2770
18686,N1847,01/08/1992,4240
18687,N1848,01/08/1992,2680
18688,N1849,01/08/1992,7460
18689,N1850,01/08/1992,5900
18690,N1851,01/08/1992,4400
18691,N1852,01/08/1992,5380
18692,N1853,01/08/1992,4780
18693,N1854,01/08/1992,5160
18694,N1855,01/08/1992,6760
18695,N1856,01/08/1992,5620
18696,N1857,01/08/1992,2560
18697,N1858,01/08/1992,6340
18698,N1859,01/08/1992,6460
18699,N1860,01/08/1992,3120
18700,N1861,01/08/1992,4500
18701,N1862,01/08/1992,4130
18702,N1863,01/08/1992,4420
18703,N1864,01/08/1992,7020
18704,N1865,01/08/1992,5580
18705,N1866,01/08/1992,4330
18706,N1867,01/08/1992,4520
18707,N1868,01/08/1992,5860
18708,N1869,01/08/1992,7920
18709,N1870,01/08/1992,4900
18710,N1871,01/08/1992,7980
18711,N1872,01/08/1992,5290
18712,N1873,01/08/1992,4280
18713,N1874,01/08/1992,8240
18714,N1875,01/08/1992,2800
18715,N1679,01/09/1992,2640
18716,N1680,01/09/1992,1200
18717,N1681,01/09/1992,2160
18718,N1682,01/09/1992,4540
18719,N1683,01/09/1992,3820
18720,N1684,01/09/1992,4120
18721,N1685,01/09/1992,2070
18722,N1686,01/09/1992,3240
18723,N1687,01/09/1992,4180
18724,N1688,01/09/1992,5280
18725,N1689,01/09/1992,1340
18726,N1690,01/09/1992,880
18727,N1691,01/09/1992,2020
18728,N1692,01/09/1992,1240
18729,N1693,01/09/1992,800
18730,N1694,01/09/1992,1710
18731,N1695,01/09/1992,1400
18732,N1696,01/09/1992,3350
18733,N1697,01/09/1992,1080
18734,N1698,01/09/1992,950
18735,N1699,01/09/1992,920
18736,N1700,01/09/1992,860
18737,N1701,01/09/1992,1876
18738,N1702,01/09/1992,1796
18739,N1703,01/09/1992,1768
18740,N1704,01/09/1992,860
18741,N1705,01/09/1992,644
18742,N1706,01/09/1992,1620
18743,N1707,01/09/1992,1950
18744,N1708,01/09/1992,1160
18745,N1709,01/09/1992,2050
18746,N1710,01/09/1992,900
18747,N1711,01/09/1992,2670
18748,N1712,01/09/1992,3380
18749,N1713,01/09/1992,4420
18750,N1714,01/09/1992,1300
18751,N1715,01/09/1992,1060
18752,N1716,01/09/1992,4040
18753,N1717,01/09/1992,3120
18754,N1718,01/09/1992,1460
18755,N1719,01/09/1992,3680
18756,N1720,01/09/1992,3940
18757,N1721,01/09/1992,4400
18758,N1722,01/09/1992,5350
18759,N1723,01/09/1992,3020
18760,N1724,01/09/1992,2280
18761,N1725,01/09/1992,2360
18762,N1726,01/09/1992,2420
18763,N1727,01/09/1992,2220
18764,N1728,01/09/1992,2820
18765,N1729,01/09/1992,680
18766,N1730,01/09/1992,1850
18767,N1731,01/09/1992,1380
18768,N1732,01/09/1992,3960
18769,N1733,01/09/1992,1810
18770,N1734,01/09/1992,1870
18771,N1735,01/09/1992,1020
18772,N1736,01/09/1992,2530
18773,N1737,01/09/1992,1260
18774,N1738,01/09/1992,1380
18775,N1739,01/09/1992,695
18776,N1740,01/09/1992,3024
18777,N1741,01/09/1992,3020
18778,N1742,01/09/1992,2030
18779,N1743,01/09/1992,1700
18780,N1744,01/09/1992,1410
18781,N1745,01/09/1992,3880
18782,N1746,01/09/1992,3100
18783,N1747,01/09/1992,3940
18784,N1748,01/09/1992,1120
18785,N1749,01/09/1992,2235
18786,N1750,01/09/1992,1700
18787,N1751,01/09/1992,1860
18788,N1752,01/09/1992,2460
18789,N1753,01/09/1992,2600
18790,N1754,01/09/1992,2440
18791,N1755,01/09/1992,2680
18792,N1756,01/09/1992,2420
18793,N1757,01/09/1992,2240
18794,N1758,01/09/1992,3220
18795,N1759,01/09/1992,3500
18796,N1760,01/09/1992,4520
18797,N1761,01/09/1992,2260
18798,N1762,01/09/1992,2200
18799,N1763,01/09/1992,2020
18800,N1764,01/09/1992,1760
18801,N1765,01/09/1992,1280
18802,N1766,01/09/1992,2480
18803,N1767,01/09/1992,965
18804,N1768,01/09/1992,2460
18805,N1769,01/09/1992,3900
18806,N1770,01/09/1992,2840
18807,N1771,01/09/1992,5640
18808,N1772,01/09/1992,6260
18809,N1773,01/09/1992,4280
18810,N1774,01/09/1992,3350
18811,N1775,01/09/1992,3690
18812,N1776,01/09/1992,4245
18813,N1777,01/09/1992,4090
18814,N1778,01/09/1992,3340
18815,N1779,01/09/1992,1330
18816,N1780,01/09/1992,1120
18817,N1781,01/09/1992,3850
18818,N1782,01/09/1992,2440
18819,N1783,01/09/1992,1585
18820,N1784,01/09/1992,1950
18821,N1785,01/09/1992,550
18822,N1786,01/09/1992,616
18823,N1787,01/09/1992,2360
18824,N1788,01/09/1992,3360
18825,N1789,01/09/1992,745
18826,N1790,01/09/1992,7105
18827,N1791,01/09/1992,7278
18828,N1792,01/09/1992,3100
18829,N1793,01/09/1992,2860
18830,N1794,01/09/1992,2890
18831,N1795,01/09/1992,3190
18832,N1796,01/09/1992,3936
18833,N1797,01/09/1992,3222
18834,N1798,01/09/1992,1910
18835,N1799,01/09/1992,4184
18836,N1800,01/09/1992,4638
18837,N1801,01/09/1992,6082
18838,N1802,01/09/1992,2970
18839,N1803,01/09/1992,3180
18840,N1804,01/09/1992,3580
18841,N1805,01/09/1992,3500
18842,N1806,01/09/1992,1445
18843,N1807,01/09/1992,1600
18844,N1808,01/09/1992,2160
18845,N1809,01/09/1992,2830
18846,N1810,01/09/1992,2640
18847,N1811,01/09/1992,3240
18848,N1812,01/09/1992,1680
18849,N1813,01/09/1992,4460
18850,N1814,01/09/1992,2560
18851,N1815,01/09/1992,4520
18852,N1816,01/09/1992,2570
18853,N1817,01/09/1992,3020
18854,N1818,01/09/1992,3420
18855,N1819,01/09/1992,6320
18856,N1820,01/09/1992,3620
18857,N1821,01/09/1992,6170
18858,N1822,01/09/1992,1685
18859,N1823,01/09/1992,2960
18860,N1824,01/09/1992,8640
18861,N1825,01/09/1992,4160
18862,N1826,01/09/1992,4710
18863,N1827,01/09/1992,3670
18864,N1828,01/09/1992,3960
18865,N1829,01/09/1992,1870
18866,N1830,01/09/1992,3300
18867,N1831,01/09/1992,1470
18868,N1832,01/09/1992,5920
18869,N1833,01/09/1992,2570
18870,N1834,01/09/1992,2975
18871,N1835,01/09/1992,2080
18872,N1836,01/09/1992,1668
18873,N1837,01/09/1992,4192
18874,N1838,01/09/1992,3820
18875,N1839,01/09/1992,2845
18876,N1840,01/09/1992,3680
18877,N1841,01/09/1992,3440
18878,N1842,01/09/1992,6180
18879,N1843,01/09/1992,1620
18880,N1844,01/09/1992,4400
18881,N1845,01/09/1992,6540
18882,N1846,01/09/1992,2600
18883,N1847,01/09/1992,4400
18884,N1848,01/09/1992,2630
18885,N1849,01/09/1992,6720
18886,N1850,01/09/1992,5660
18887,N1851,01/09/1992,5820
18888,N1852,01/09/1992,6660
18889,N1853,01/09/1992,4780
18890,N1854,01/09/1992,4680
18891,N1855,01/09/1992,6600
18892,N1856,01/09/1992,3520
18893,N1857,01/09/1992,2600
18894,N1858,01/09/1992,6360
18895,N1859,01/09/1992,6480
18896,N1860,01/09/1992,2800
18897,N1861,01/09/1992,4610
18898,N1862,01/09/1992,3810
18899,N1863,01/09/1992,4630
18900,N1864,01/09/1992,7060
18901,N1865,01/09/1992,5340
18902,N1866,01/09/1992,3410
18903,N1867,01/09/1992,4500
18904,N1868,01/09/1992,4940
18905,N1869,01/09/1992,7900
18906,N1870,01/09/1992,5100
18907,N1871,01/09/1992,7480
18908,N1872,01/09/1992,5170
18909,N1873,01/09/1992,4180
18910,N1874,01/09/1992,8060
18911,N1875,01/09/1992,2925
18912,N1679,01/10/1992,3640
18913,N1680,01/10/1992,2360
18914,N1681,01/10/1992,2760
18915,N1682,01/10/1992,5160
18916,N1683,01/10/1992,3900
18917,N1684,01/10/1992,4580
18918,N1685,01/10/1992,1970
18919,N1686,01/10/1992,3680
18920,N1687,01/10/1992,5200
18921,N1688,01/10/1992,5440
18922,N1689,01/10/1992,2340
18923,N1690,01/10/1992,1640
18924,N1691,01/10/1992,2500
18925,N1692,01/10/1992,2560
18926,N1693,01/10/1992,1080
18927,N1694,01/10/1992,3620
18928,N1695,01/10/1992,1200
18929,N1696,01/10/1992,2300
18930,N1697,01/10/1992,2340
18931,N1698,01/10/1992,1410
